Op	InType	OutType	Template	DesignStat	DPD	TWDFR
div_by_8589934592	signed64	signed64	sync	impl	2,718	-0,099
dotnet_shift_left_by_34	unsigned64	unsigned64	sync	impl	0,358	-0,177
dotnet_shift_left_by_34	signed64	signed64	sync	impl	0,358	-0,177
dotnet_shift_right_by_34	unsigned64	unsigned64	sync	impl	0,417	-0,019
dotnet_shift_right_by_34	signed64	signed64	sync	impl	1,247	-0,069
mul_by_17179869184	unsigned64	unsigned64	sync	impl	0,358	-0,177
mul_by_17179869184	signed64	signed64	sync	impl	0,358	-0,177
div_by_17179869184	unsigned64	unsigned64	sync	impl	0,417	-0,019
div_by_17179869184	signed64	signed64	sync	impl	2,518	-0,102
dotnet_shift_left_by_35	unsigned64	unsigned64	sync	impl	0,505	-0,019
dotnet_shift_left_by_35	signed64	signed64	sync	impl	0,505	-0,019
dotnet_shift_right_by_35	unsigned64	unsigned64	sync	impl	0,382	-0,019
dotnet_shift_right_by_35	signed64	signed64	sync	impl	1,218	-0,080
mul_by_34359738368	unsigned64	unsigned64	sync	impl	0,505	-0,019
mul_by_34359738368	signed64	signed64	sync	impl	0,505	-0,019
div_by_34359738368	unsigned64	unsigned64	sync	impl	0,382	-0,019
div_by_34359738368	signed64	signed64	sync	impl	2,943	-0,093
dotnet_shift_left_by_36	unsigned64	unsigned64	sync	impl	0,388	-0,019
dotnet_shift_left_by_36	signed64	signed64	sync	impl	0,388	-0,019
dotnet_shift_right_by_36	unsigned64	unsigned64	sync	impl	0,417	-0,019
dotnet_shift_right_by_36	signed64	signed64	sync	impl	0,852	-0,078
mul_by_68719476736	unsigned64	unsigned64	sync	impl	0,388	-0,019
mul_by_68719476736	signed64	signed64	sync	impl	0,388	-0,019
div_by_68719476736	unsigned64	unsigned64	sync	impl	0,417	-0,019
div_by_68719476736	signed64	signed64	sync	impl	2,898	-0,089
dotnet_shift_left_by_37	unsigned64	unsigned64	sync	impl	0,390	-0,019
dotnet_shift_left_by_37	signed64	signed64	sync	impl	0,390	-0,019
dotnet_shift_right_by_37	unsigned64	unsigned64	sync	impl	0,388	-0,019
dotnet_shift_right_by_37	signed64	signed64	sync	impl	0,800	-0,080
mul_by_137438953472	unsigned64	unsigned64	sync	impl	0,390	-0,019
mul_by_137438953472	signed64	signed64	sync	impl	0,390	-0,019
div_by_137438953472	unsigned64	unsigned64	sync	impl	0,388	-0,019
div_by_137438953472	signed64	signed64	sync	impl	2,609	-0,079
dotnet_shift_left_by_38	unsigned64	unsigned64	sync	impl	0,438	-0,084
dotnet_shift_left_by_38	signed64	signed64	sync	impl	0,438	-0,084
dotnet_shift_right_by_38	unsigned64	unsigned64	sync	impl	0,388	-0,019
dotnet_shift_right_by_38	signed64	signed64	sync	impl	0,949	-0,123
mul_by_274877906944	unsigned64	unsigned64	sync	impl	0,438	-0,084
mul_by_274877906944	signed64	signed64	sync	impl	0,438	-0,084
div_by_274877906944	unsigned64	unsigned64	sync	impl	0,388	-0,019
div_by_274877906944	signed64	signed64	sync	impl	2,755	-0,077
dotnet_shift_left_by_39	unsigned64	unsigned64	sync	impl	0,438	-0,085
dotnet_shift_left_by_39	signed64	signed64	sync	impl	0,438	-0,085
dotnet_shift_right_by_39	unsigned64	unsigned64	sync	impl	0,388	-0,019
dotnet_shift_right_by_39	signed64	signed64	sync	impl	0,711	-0,130
mul_by_549755813888	unsigned64	unsigned64	sync	impl	0,438	-0,085
mul_by_549755813888	signed64	signed64	sync	impl	0,438	-0,085
div_by_549755813888	unsigned64	unsigned64	sync	impl	0,388	-0,019
div_by_549755813888	signed64	signed64	sync	impl	2,861	-0,076
dotnet_shift_left_by_40	unsigned64	unsigned64	sync	impl	0,388	-0,019
dotnet_shift_left_by_40	signed64	signed64	sync	impl	0,388	-0,019
dotnet_shift_right_by_40	unsigned64	unsigned64	sync	impl	0,388	-0,019
dotnet_shift_right_by_40	signed64	signed64	sync	impl	0,900	-0,126
mul_by_1099511627776	unsigned64	unsigned64	sync	impl	0,388	-0,019
mul_by_1099511627776	signed64	signed64	sync	impl	0,388	-0,019
div_by_1099511627776	unsigned64	unsigned64	sync	impl	0,388	-0,019
div_by_1099511627776	signed64	signed64	sync	impl	2,933	-0,105
dotnet_shift_left_by_41	unsigned64	unsigned64	sync	impl	0,362	-0,044
dotnet_shift_left_by_41	signed64	signed64	sync	impl	0,362	-0,044
dotnet_shift_right_by_41	unsigned64	unsigned64	sync	impl	0,388	-0,019
dotnet_shift_right_by_41	signed64	signed64	sync	impl	0,742	-0,130
mul_by_2199023255552	unsigned64	unsigned64	sync	impl	0,362	-0,044
mul_by_2199023255552	signed64	signed64	sync	impl	0,362	-0,044
div_by_2199023255552	unsigned64	unsigned64	sync	impl	0,388	-0,019
div_by_2199023255552	signed64	signed64	sync	impl	2,831	-0,088
dotnet_shift_left_by_42	unsigned64	unsigned64	sync	impl	0,370	-0,085
dotnet_shift_left_by_42	signed64	signed64	sync	impl	0,370	-0,085
dotnet_shift_right_by_42	unsigned64	unsigned64	sync	impl	0,388	-0,019
dotnet_shift_right_by_42	signed64	signed64	sync	impl	0,956	-0,123
mul_by_4398046511104	unsigned64	unsigned64	sync	impl	0,370	-0,085
mul_by_4398046511104	signed64	signed64	sync	impl	0,370	-0,085
div_by_4398046511104	unsigned64	unsigned64	sync	impl	0,388	-0,019
div_by_4398046511104	signed64	signed64	sync	impl	2,864	-0,074
dotnet_shift_left_by_43	unsigned64	unsigned64	sync	impl	0,388	-0,019
dotnet_shift_left_by_43	signed64	signed64	sync	impl	0,388	-0,019
dotnet_shift_right_by_43	unsigned64	unsigned64	sync	impl	0,388	-0,019
dotnet_shift_right_by_43	signed64	signed64	sync	impl	0,792	-0,122
mul_by_8796093022208	unsigned64	unsigned64	sync	impl	0,388	-0,019
mul_by_8796093022208	signed64	signed64	sync	impl	0,388	-0,019
div_by_8796093022208	unsigned64	unsigned64	sync	impl	0,388	-0,019
div_by_8796093022208	signed64	signed64	sync	impl	2,794	-0,091
dotnet_shift_left_by_44	unsigned64	unsigned64	sync	impl	0,426	-0,085
dotnet_shift_left_by_44	signed64	signed64	sync	impl	0,426	-0,085
dotnet_shift_right_by_44	unsigned64	unsigned64	sync	impl	0,388	-0,019
dotnet_shift_right_by_44	signed64	signed64	sync	impl	0,830	-0,122
mul_by_17592186044416	unsigned64	unsigned64	sync	impl	0,426	-0,085
mul_by_17592186044416	signed64	signed64	sync	impl	0,426	-0,085
div_by_17592186044416	unsigned64	unsigned64	sync	impl	0,388	-0,019
div_by_17592186044416	signed64	signed64	sync	impl	2,731	-0,084
dotnet_shift_left_by_45	unsigned64	unsigned64	sync	impl	0,388	-0,019
dotnet_shift_left_by_45	signed64	signed64	sync	impl	0,388	-0,019
dotnet_shift_right_by_45	unsigned64	unsigned64	sync	impl	0,388	-0,019
dotnet_shift_right_by_45	signed64	signed64	sync	impl	1,051	-0,120
mul_by_35184372088832	unsigned64	unsigned64	sync	impl	0,388	-0,019
mul_by_35184372088832	signed64	signed64	sync	impl	0,388	-0,019
div_by_35184372088832	unsigned64	unsigned64	sync	impl	0,388	-0,019
div_by_35184372088832	signed64	signed64	sync	impl	2,797	-0,097
dotnet_shift_left_by_46	unsigned64	unsigned64	sync	impl	0,397	-0,019
dotnet_shift_left_by_46	signed64	signed64	sync	impl	0,397	-0,019
dotnet_shift_right_by_46	unsigned64	unsigned64	sync	impl	0,388	-0,019
dotnet_shift_right_by_46	signed64	signed64	sync	impl	0,877	-0,119
mul_by_70368744177664	unsigned64	unsigned64	sync	impl	0,397	-0,019
mul_by_70368744177664	signed64	signed64	sync	impl	0,397	-0,019
div_by_70368744177664	unsigned64	unsigned64	sync	impl	0,388	-0,019
div_by_70368744177664	signed64	signed64	sync	impl	2,773	-0,095
dotnet_shift_left_by_47	unsigned64	unsigned64	sync	impl	0,388	-0,019
dotnet_shift_left_by_47	signed64	signed64	sync	impl	0,388	-0,019
dotnet_shift_right_by_47	unsigned64	unsigned64	sync	impl	0,388	-0,019
dotnet_shift_right_by_47	signed64	signed64	sync	impl	1,126	-0,122
mul_by_140737488355328	unsigned64	unsigned64	sync	impl	0,388	-0,019
mul_by_140737488355328	signed64	signed64	sync	impl	0,388	-0,019
div_by_140737488355328	unsigned64	unsigned64	sync	impl	0,388	-0,019
div_by_140737488355328	signed64	signed64	sync	impl	2,789	-0,081
dotnet_shift_left_by_48	unsigned64	unsigned64	sync	impl	0,426	-0,084
dotnet_shift_left_by_48	signed64	signed64	sync	impl	0,426	-0,084
dotnet_shift_right_by_48	unsigned64	unsigned64	sync	impl	0,388	-0,019
dotnet_shift_right_by_48	signed64	signed64	sync	impl	0,942	-0,121
mul_by_281474976710656	unsigned64	unsigned64	sync	impl	0,426	-0,084
mul_by_281474976710656	signed64	signed64	sync	impl	0,426	-0,084
div_by_281474976710656	unsigned64	unsigned64	sync	impl	0,388	-0,019
div_by_281474976710656	signed64	signed64	sync	impl	2,806	-0,001
dotnet_shift_left_by_49	unsigned64	unsigned64	sync	impl	0,783	-0,087
dotnet_shift_left_by_49	signed64	signed64	sync	impl	0,783	-0,087
dotnet_shift_right_by_49	unsigned64	unsigned64	sync	impl	0,388	-0,019
dotnet_shift_right_by_49	signed64	signed64	sync	impl	0,944	-0,118
mul_by_562949953421312	unsigned64	unsigned64	sync	impl	0,783	-0,087
mul_by_562949953421312	signed64	signed64	sync	impl	0,783	-0,087
div_by_562949953421312	unsigned64	unsigned64	sync	impl	0,388	-0,019
div_by_562949953421312	signed64	signed64	sync	impl	2,663	-0,080
dotnet_shift_left_by_50	unsigned64	unsigned64	sync	impl	0,388	-0,019
dotnet_shift_left_by_50	signed64	signed64	sync	impl	0,388	-0,019
dotnet_shift_right_by_50	unsigned64	unsigned64	sync	impl	0,375	-0,019
dotnet_shift_right_by_50	signed64	signed64	sync	impl	0,913	-0,089
mul_by_1125899906842624	unsigned64	unsigned64	sync	impl	0,388	-0,019
mul_by_1125899906842624	signed64	signed64	sync	impl	0,388	-0,019
div_by_1125899906842624	unsigned64	unsigned64	sync	impl	0,375	-0,019
div_by_1125899906842624	signed64	signed64	sync	impl	2,589	-0,081
dotnet_shift_left_by_51	unsigned64	unsigned64	sync	impl	0,388	-0,019
dotnet_shift_left_by_51	signed64	signed64	sync	impl	0,388	-0,019
dotnet_shift_right_by_51	unsigned64	unsigned64	sync	impl	0,382	-0,019
dotnet_shift_right_by_51	signed64	signed64	sync	impl	1,012	-0,092
mul_by_2251799813685248	unsigned64	unsigned64	sync	impl	0,388	-0,019
mul_by_2251799813685248	signed64	signed64	sync	impl	0,388	-0,019
div_by_2251799813685248	unsigned64	unsigned64	sync	impl	0,382	-0,019
div_by_2251799813685248	signed64	signed64	sync	impl	2,533	-0,100
dotnet_shift_left_by_52	unsigned64	unsigned64	sync	impl	0,388	-0,019
dotnet_shift_left_by_52	signed64	signed64	sync	impl	0,388	-0,019
dotnet_shift_right_by_52	unsigned64	unsigned64	sync	impl	0,382	-0,019
dotnet_shift_right_by_52	signed64	signed64	sync	impl	0,969	-0,091
mul_by_4503599627370496	unsigned64	unsigned64	sync	impl	0,388	-0,019
mul_by_4503599627370496	signed64	signed64	sync	impl	0,388	-0,019
div_by_4503599627370496	unsigned64	unsigned64	sync	impl	0,382	-0,019
div_by_4503599627370496	signed64	signed64	sync	impl	2,681	-0,087
dotnet_shift_left_by_53	unsigned64	unsigned64	sync	impl	0,353	-0,042
dotnet_shift_left_by_53	signed64	signed64	sync	impl	0,353	-0,042
dotnet_shift_right_by_53	unsigned64	unsigned64	sync	impl	0,356	-0,019
dotnet_shift_right_by_53	signed64	signed64	sync	impl	0,972	-0,093
mul_by_9007199254740992	unsigned64	unsigned64	sync	impl	0,353	-0,042
mul_by_9007199254740992	signed64	signed64	sync	impl	0,353	-0,042
div_by_9007199254740992	unsigned64	unsigned64	sync	impl	0,356	-0,019
div_by_9007199254740992	signed64	signed64	sync	impl	2,706	-0,079
dotnet_shift_left_by_54	unsigned64	unsigned64	sync	impl	0,397	-0,019
dotnet_shift_left_by_54	signed64	signed64	sync	impl	0,397	-0,019
dotnet_shift_right_by_54	unsigned64	unsigned64	sync	impl	0,382	-0,019
dotnet_shift_right_by_54	signed64	signed64	sync	impl	0,906	-0,096
mul_by_18014398509481984	unsigned64	unsigned64	sync	impl	0,397	-0,019
mul_by_18014398509481984	signed64	signed64	sync	impl	0,397	-0,019
div_by_18014398509481984	unsigned64	unsigned64	sync	impl	0,382	-0,019
div_by_18014398509481984	signed64	signed64	sync	impl	2,805	-0,086
dotnet_shift_left_by_55	unsigned64	unsigned64	sync	impl	0,388	-0,019
dotnet_shift_left_by_55	signed64	signed64	sync	impl	0,388	-0,019
dotnet_shift_right_by_55	unsigned64	unsigned64	sync	impl	0,505	-0,019
dotnet_shift_right_by_55	signed64	signed64	sync	impl	0,973	-0,095
mul_by_36028797018963968	unsigned64	unsigned64	sync	impl	0,388	-0,019
mul_by_36028797018963968	signed64	signed64	sync	impl	0,388	-0,019
div_by_36028797018963968	unsigned64	unsigned64	sync	impl	0,505	-0,019
div_by_36028797018963968	signed64	signed64	sync	impl	2,608	-0,078
dotnet_shift_left_by_56	unsigned64	unsigned64	sync	impl	0,341	-0,040
dotnet_shift_left_by_56	signed64	signed64	sync	impl	0,341	-0,040
dotnet_shift_right_by_56	unsigned64	unsigned64	sync	impl	0,388	-0,019
dotnet_shift_right_by_56	signed64	signed64	sync	impl	0,968	-0,097
mul_by_72057594037927936	unsigned64	unsigned64	sync	impl	0,341	-0,040
mul_by_72057594037927936	signed64	signed64	sync	impl	0,341	-0,040
div_by_72057594037927936	unsigned64	unsigned64	sync	impl	0,388	-0,019
div_by_72057594037927936	signed64	signed64	sync	impl	2,780	-0,090
dotnet_shift_left_by_57	unsigned64	unsigned64	sync	impl	0,353	-0,042
dotnet_shift_left_by_57	signed64	signed64	sync	impl	0,353	-0,042
dotnet_shift_right_by_57	unsigned64	unsigned64	sync	impl	0,375	-0,019
dotnet_shift_right_by_57	signed64	signed64	sync	impl	0,989	-0,096
mul_by_144115188075855872	unsigned64	unsigned64	sync	impl	0,353	-0,042
mul_by_144115188075855872	signed64	signed64	sync	impl	0,353	-0,042
div_by_144115188075855872	unsigned64	unsigned64	sync	impl	0,375	-0,019
div_by_144115188075855872	signed64	signed64	sync	impl	2,945	0,012
dotnet_shift_left_by_58	unsigned64	unsigned64	sync	impl	0,397	-0,019
dotnet_shift_left_by_58	signed64	signed64	sync	impl	0,397	-0,019
dotnet_shift_right_by_58	unsigned64	unsigned64	sync	impl	0,388	-0,019
dotnet_shift_right_by_58	signed64	signed64	sync	impl	0,979	-0,098
mul_by_288230376151711744	unsigned64	unsigned64	sync	impl	0,397	-0,019
mul_by_288230376151711744	signed64	signed64	sync	impl	0,397	-0,019
div_by_288230376151711744	unsigned64	unsigned64	sync	impl	0,388	-0,019
div_by_288230376151711744	signed64	signed64	sync	impl	2,589	-0,084
dotnet_shift_left_by_59	unsigned64	unsigned64	sync	impl	0,375	-0,019
dotnet_shift_left_by_59	signed64	signed64	sync	impl	0,375	-0,019
dotnet_shift_right_by_59	unsigned64	unsigned64	sync	impl	0,505	-0,019
dotnet_shift_right_by_59	signed64	signed64	sync	impl	1,011	-0,096
mul_by_576460752303423488	unsigned64	unsigned64	sync	impl	0,375	-0,019
mul_by_576460752303423488	signed64	signed64	sync	impl	0,375	-0,019
div_by_576460752303423488	unsigned64	unsigned64	sync	impl	0,505	-0,019
div_by_576460752303423488	signed64	signed64	sync	impl	3,018	-0,087
dotnet_shift_left_by_60	unsigned64	unsigned64	sync	impl	0,354	-0,019
dotnet_shift_left_by_60	signed64	signed64	sync	impl	0,354	-0,019
dotnet_shift_right_by_60	unsigned64	unsigned64	sync	impl	0,320	-0,035
dotnet_shift_right_by_60	signed64	signed64	sync	impl	1,038	-0,097
mul_by_1152921504606846976	unsigned64	unsigned64	sync	impl	0,354	-0,019
mul_by_1152921504606846976	signed64	signed64	sync	impl	0,354	-0,019
div_by_1152921504606846976	unsigned64	unsigned64	sync	impl	0,320	-0,035
div_by_1152921504606846976	signed64	signed64	sync	impl	2,901	-0,174
dotnet_shift_left_by_61	unsigned64	unsigned64	sync	impl	1,176	-0,019
dotnet_shift_left_by_61	signed64	signed64	sync	impl	1,176	-0,019
dotnet_shift_right_by_61	unsigned64	unsigned64	sync	impl	1,119	-0,019
dotnet_shift_right_by_61	signed64	signed64	sync	impl	1,107	-0,097
mul_by_2305843009213693952	unsigned64	unsigned64	sync	impl	1,176	-0,019
mul_by_2305843009213693952	signed64	signed64	sync	impl	1,176	-0,019
div_by_2305843009213693952	unsigned64	unsigned64	sync	impl	1,119	-0,019
div_by_2305843009213693952	signed64	signed64	sync	impl	2,781	-0,080
dotnet_shift_left_by_62	unsigned64	unsigned64	sync	impl	1,176	-0,019
dotnet_shift_left_by_62	signed64	signed64	sync	impl	1,176	-0,019
dotnet_shift_right_by_62	unsigned64	unsigned64	sync	impl	1,176	-0,019
dotnet_shift_right_by_62	signed64	signed64	sync	impl	1,085	-0,097
mul_by_4611686018427387904	unsigned64	unsigned64	sync	impl	1,176	-0,019
mul_by_4611686018427387904	signed64	signed64	sync	impl	1,176	-0,019
div_by_4611686018427387904	unsigned64	unsigned64	sync	impl	1,176	-0,019
div_by_4611686018427387904	signed64	signed64	sync	impl	2,873	-0,076
dotnet_shift_left_by_63	unsigned64	unsigned64	sync	impl	1,176	-0,019
dotnet_shift_left_by_63	signed64	signed64	sync	impl	1,176	-0,019
dotnet_shift_right_by_63	unsigned64	unsigned64	sync	impl	1,176	-0,019
dotnet_shift_right_by_63	signed64	signed64	sync	impl	1,085	-0,096
mul_by_9223372036854775808	unsigned64	unsigned64	sync	impl	1,176	-0,019
div_by_9223372036854775808	unsigned64	unsigned64	sync	impl	1,176	-0,019
dotnet_shift_left	unsigned32	unsigned32	sync	impl	1,454	-0,185
dotnet_shift_left	signed32	signed32	sync	impl	1,454	-0,185
dotnet_shift_right	unsigned32	unsigned32	sync	impl	1,483	-0,044
dotnet_shift_right	signed32	signed32	sync	impl	1,702	-0,179
dotnet_shift_left	unsigned64	unsigned64	sync	impl	1,914	-0,176
dotnet_shift_left	signed64	signed64	sync	impl	1,914	-0,176
dotnet_shift_right	unsigned64	unsigned64	sync	impl	2,058	-0,174
dotnet_shift_right	signed64	signed64	sync	impl	2,054	-0,095
mul_by_-2	signed1	signed1	sync	synth	0	0
mul_by_-2	signed8	signed8	sync	impl	0,817	-0,029
mul_by_-2	signed16	signed16	sync	impl	1,210	-0,037
mul_by_-2	signed32	signed32	sync	impl	0,831	-0,042
mul_by_-2	signed64	signed64	sync	impl	1,010	-0,082
mul_by_0	unsigned1	unsigned1	sync	synth	0	0
mul_by_0	unsigned8	unsigned8	sync	synth	0	0
mul_by_0	unsigned16	unsigned16	sync	synth	0	0
mul_by_0	unsigned32	unsigned32	sync	synth	0	0
mul_by_0	unsigned64	unsigned64	sync	synth	0	0
